Season,TeamA,TeamB,Label,Diff_RegGames,Diff_RegWinRate,Diff_RegPtsFor,Diff_RegPtsAgainst,Diff_RegScoreDiff,Diff_RegLateWinRate,Diff_RegLateScoreDiff,Diff_FGPct,Diff_FG3Pct,Diff_FTPct,Diff_PossProxy,Diff_SeedNum,Diff_MasseyMean,Diff_MasseyStd,Diff_MasseyBest,Diff_PriorTGames,Diff_PriorTWinRate
2001,1336,1396,0,-3,-0.00303030303030305,7.24848484848485,11.381818181818183,-4.133333333333333,-0.25,-11.083333333333334,,,,,-4.0,,,,-31.0,-0.2254901960784314
2001,1181,1425,1,4,0.18913270637408564,14.113897596656216,-0.6656217345872477,14.779519331243469,0.25,14.583333333333334,,,,,-5.0,,,,58.0,0.5936507936507935
2001,1268,1390,1,3,-0.251152073732719,3.0633640552995303,6.217741935483872,-3.154377880184331,-0.25,-4.083333333333333,,,,,2.0,,,,5.0,0.009661835748792202
2001,1112,1228,1,-2,-0.015572858731924377,3.969966629588427,0.4026696329254662,3.5672969966629573,0.08333333333333337,9.249999999999998,,,,,1.0,,,,16.0,0.125
2001,1277,1396,1,-5,0.22077922077922074,8.610389610389618,-1.8538961038961048,10.464285714285715,-0.08333333333333337,-1.5,,,,,-10.0,,,,-6.0,0.11974789915966388
2001,1112,1277,1,1,-0.09852216748768472,2.6059113300492527,4.27709359605911,-1.671182266009854,0.08333333333333337,8.083333333333332,,,,,1.0,,,,12.0,-0.0535714285714286
2001,1181,1268,1,2,0.20136852394916915,5.682306940371461,-1.391984359726294,7.074291300097752,0.25,10.416666666666668,,,,,-2.0,,,,40.0,0.22843340234644582
2001,1112,1181,0,-4,-0.12016718913270641,-10.389759665621739,-4.334378265412752,-6.0553814002089865,0.0,1.3333333333333321,,,,,1.0,,,,-23.0,-0.1686507936507936
2002,1108,1373,0,-5,0.2190669371196755,10.204868154158206,8.419878296146052,1.7849898580121701,0.25,2.833333333333333,,,,,0.0,,,,-2.0,-0.3333333333333333
2002,1104,1194,1,5,0.14502164502164494,2.646103896103895,-5.609307359307351,8.255411255411255,-0.08333333333333337,1.0,,,,,-13.0,,,,22.0,
2002,1112,1364,1,2,0.05450500556173532,16.27808676307008,17.114571746384875,-0.8364849833147945,0.08333333333333337,6.416666666666668,,,,,-11.0,,,,43.0,0.31884057971014496
2002,1181,1457,1,6,0.32932692307692313,20.87259615384616,4.473557692307693,16.39903846153846,0.0,11.25,,,,,-15.0,,,,66.0,0.8115942028985508
2002,1231,1428,1,3,-0.07037037037037042,1.5740740740740762,0.7148148148148152,0.8592592592592592,0.0,4.5,,,,,-7.0,,,,11.0,-0.05666666666666664
2002,1221,1242,0,2,-0.3375,-27.78333333333333,-15.754166666666663,-12.029166666666667,-0.08333333333333326,-8.333333333333332,,,,,15.0,,,,-51.0,-0.7169811320754716
2002,1245,1329,1,0,0.09677419354838712,3.967741935483872,-0.5483870967741993,4.516129032258064,0.41666666666666663,15.833333333333334,,,,,3.0,,,,-21.0,-0.2916666666666667
2002,1246,1434,1,-3,-0.09562211981566815,-2.2119815668202847,1.6682027649769537,-3.880184331797235,-0.33333333333333326,-14.5,,,,,-9.0,,,,46.0,0.4878706199460917
2002,1274,1281,0,-1,0.11794354838709675,-4.822580645161295,-5.607862903225808,0.785282258064516,0.08333333333333337,4.083333333333334,,,,,-7.0,,,,-14.0,0.09999999999999998
2002,1150,1323,0,-1,-0.04597701149425282,-4.2712643678161015,-0.26321839080459597,-4.008045977011495,-0.08333333333333326,0.33333333333333304,,,,,1.0,,,,-1.0,-0.05303030303030304
2002,1172,1326,0,-3,-0.10000000000000009,-6.125925925925927,3.63333333333334,-9.75925925925926,0.0,-0.25,,,,,9.0,,,,-19.0,-0.6190476190476191
2002,1285,1332,0,-2,-0.23333333333333328,-14.828571428571436,1.230952380952374,-16.05952380952381,-0.16666666666666663,-8.75,,,,,13.0,,,,1.0,0.0
2002,1390,1443,1,-1,-0.21798029556650245,4.626847290640399,7.460591133004925,-2.833743842364532,-0.41666666666666663,-9.666666666666666,,,,,-1.0,,,,11.0,0.1363636363636364
2002,1266,1409,0,1,0.006048387096774244,-6.911290322580641,-8.626008064516128,1.714717741935484,-0.08333333333333337,-1.75,,,,,-7.0,,,,-11.0,-0.07142857142857145
2002,1423,1425,1,0,0.0,-10.483870967741936,-8.70967741935484,-1.774193548387096,0.25,2.083333333333333,,,,,9.0,,,,-8.0,-0.4444444444444444
2002,1337,1448,0,-3,0.09913793103448276,-0.9127155172413808,-1.4806034482758577,0.5678879310344831,0.33333333333333337,10.083333333333332,,,,,3.0,,,,-11.0,-0.41269841269841273
2002,1211,1461,0,3,0.18894009216589858,5.624423963133651,-1.824884792626733,7.449308755760369,0.33333333333333337,14.083333333333334,,,,,-5.0,,,,7.0,0.13636363636363635
2002,1143,1335,1,-1,-0.07311827956989247,-0.5290322580645181,3.270967741935486,-3.8,-0.16666666666666674,-13.833333333333332,,,,,-5.0,,,,3.0,0.32954545454545453
2002,1131,1153,0,-2,-0.19941348973607032,-9.601173020527867,3.795698924731184,-13.396871945259042,0.0,-6.416666666666666,,,,,15.0,,,,-24.0,-0.6296296296296297
2002,1163,1214,1,-1,-0.006451612903225712,-1.840860215053766,-1.8451612903225794,0.004301075268816845,-0.08333333333333326,-5.666666666666667,,,,,-13.0,,,,29.0,0.24193548387096775
2002,1166,1196,1,0,0.0,-4.5,2.066666666666663,-6.566666666666667,0.16666666666666663,0.16666666666666607,,,,,7.0,,,,-16.0,-0.36645962732919257
2002,1208,1293,1,2,0.09285714285714286,-1.3690476190476204,-3.38333333333334,2.0142857142857142,-0.33333333333333337,-8.333333333333332,,,,,-11.0,,,,1.0,0.18888888888888888
2002,1228,1361,1,2,0.12124582869855394,4.087875417130135,-2.1557285873192313,6.243604004449388,0.0,3.3333333333333335,,,,,-9.0,,,,27.0,0.5357142857142857
2002,1268,1373,1,-4,0.39607843137254906,15.711764705882345,2.9313725490196134,12.780392156862744,0.33333333333333326,8.833333333333332,,,,,-15.0,,,,25.0,0.2738095238095238
2002,1270,1280,0,-5,-0.07359307359307354,-4.324675324675326,-2.8733766233766147,-1.4512987012987013,0.25,10.583333333333332,,,,,11.0,,,,-8.0,-0.6666666666666666
2002,1277,1301,0,-3,-0.06681034482758619,-6.34267241379311,-4.298491379310342,-2.044181034482759,0.16666666666666663,4.333333333333333,,,,,3.0,,,,18.0,0.09696969696969704
2002,1227,1328,0,-1,-0.3043010752688172,-6.4924731182795625,7.433333333333337,-13.925806451612903,-0.25,-7.916666666666667,,,,,13.0,,,,-30.0,-0.5483870967741935
2002,1148,1338,0,0,0.032258064516129004,-0.32258064516128115,1.0,-1.32258064516129,0.16666666666666663,5.75,,,,,11.0,,,,-8.0,-0.3333333333333333
2002,1356,1403,1,2,0.045943304007820096,-3.5747800586510294,-4.483870967741936,0.9090909090909083,0.08333333333333337,4.833333333333333,,,,,5.0,,,,-3.0,-0.3333333333333333
2002,1130,1400,0,1,0.011827956989247324,-4.569892473118287,-3.8516129032258135,-0.7182795698924731,0.0,-1.25,,,,,5.0,,,,-9.0,0.11538461538461542
2002,1279,1417,0,-2,0.009523809523809601,-1.6476190476190453,-7.400000000000006,5.752380952380952,0.0,6.666666666666667,,,,,1.0,,,,-29.0,-0.2103174603174603
2002,1385,1458,0,2,0.05895439377085654,3.8053392658509466,3.555061179087872,0.25027808676307006,-0.08333333333333326,-4.083333333333334,,,,,1.0,,,,16.0,0.07692307692307687
2002,1218,1462,0,2,0.01041666666666663,-0.5770833333333343,0.6104166666666657,-1.1875,0.0,2.416666666666668,,,,,3.0,,,,-15.0,-0.35294117647058826
2002,1112,1461,1,3,-0.004608294930875556,7.753456221198164,8.981566820276498,-1.2281105990783407,0.08333333333333337,9.083333333333334,,,,,-8.0,,,,42.0,0.15217391304347827
2002,1181,1323,1,2,0.23958333333333337,11.58541666666666,1.41458333333334,10.170833333333333,0.16666666666666674,14.083333333333332,,,,,-7.0,,,,57.0,0.3949275362318841
2002,1231,1423,1,-1,-0.07634408602150544,2.069892473118287,1.6096774193548384,0.46021505376344063,-0.25,-3.25,,,,,-8.0,,,,35.0,0.5833333333333334
2002,1242,1390,1,2,0.22142857142857142,9.8547619047619,2.7095238095238017,7.145238095238096,0.33333333333333326,18.0,,,,,-7.0,,,,31.0,0.1260720411663807
2002,1104,1245,0,2,-0.050830889540567026,0.2140762463343151,2.8572825024438018,-2.643206256109483,-0.33333333333333337,-14.833333333333334,,,,,-8.0,,,,19.0,0.2575757575757576
2002,1246,1409,1,-3,-0.12788018433179715,-5.018433179723502,-1.4608294930875587,-3.557603686635945,-0.25,-7.5,,,,,-8.0,,,,35.0,0.2735849056603774
2002,1281,1326,1,2,-0.11041666666666672,5.299999999999997,7.78958333333334,-2.489583333333334,-0.16666666666666663,-4.833333333333333,,,,,8.0,,,,-1.0,-0.21904761904761905
2002,1332,1448,1,-2,0.10833333333333328,4.556250000000006,-4.454166666666666,9.010416666666666,0.25,9.666666666666666,,,,,-5.0,,,,-16.0,-0.5555555555555556
2002,1163,1301,1,-2,0.11250000000000004,2.245833333333337,1.0187499999999972,1.2270833333333329,0.33333333333333337,6.75,,,,,-5.0,,,,16.0,0.14193548387096777
2002,1166,1228,0,-1,-0.008602150537634468,-1.2924731182795597,-0.15806451612904482,-1.134408602150537,0.0,2.75,,,,,8.0,,,,-21.0,-0.25
2002,1268,1458,1,1,0.2804597701149426,18.78275862068965,6.2701149425287355,12.51264367816092,0.25,13.083333333333332,,,,,-7.0,,,,18.0,0.1071428571428571
2002,1328,1462,1,1,0.037634408602150504,5.4924731182795625,1.7666666666666657,3.725806451612904,0.08333333333333326,0.9166666666666679,,,,,-5.0,,,,14.0,0.19544592030360525
2002,1143,1338,0,-1,-0.10537634408602159,0.47096774193548185,4.5935483870967815,-4.12258064516129,-0.16666666666666674,-6.750000000000001,,,,,3.0,,,,2.0,0.12121212121212122
2002,1208,1356,0,-3,-0.08787878787878789,0.2575757575757649,3.86666666666666,-3.6090909090909085,-0.25,-8.083333333333332,,,,,-8.0,,,,7.0,0.3
2002,1280,1400,0,3,0.15454545454545454,-4.484848484848484,-7.490909090909099,3.006060606060606,0.25,4.083333333333333,,,,,-3.0,,,,-13.0,0.16666666666666663
2002,1153,1417,0,3,0.27575757575757576,3.24848484848485,-12.56666666666667,15.815151515151515,0.33333333333333337,13.916666666666666,,,,,-7.0,,,,-9.0,-0.00925925925925919
2002,1181,1231,0,2,0.2729166666666667,20.55208333333333,7.881250000000001,12.670833333333334,0.25,14.0,,,,,-4.0,,,,33.0,0.2282608695652174
2002,1245,1338,1,0,0.0,3.8387096774193594,1.5483870967741922,2.290322580645162,0.16666666666666663,8.416666666666666,,,,,7.0,,,,-6.0,0.0
2002,1281,1417,1,2,0.022916666666666696,5.566666666666663,0.2562499999999943,5.310416666666667,0.0,0.75,,,,,4.0,,,,-16.0,-0.23888888888888882
2002,1112,1328,0,0,-0.16129032258064513,4.741935483870975,13.83870967741936,-9.096774193548388,-0.16666666666666663,1.0,,,,,1.0,,,,15.0,0.10378681626928477
2002,1163,1356,1,-3,0.0121212121212122,2.0242424242424306,1.7999999999999972,0.22424242424242458,0.08333333333333337,-2.499999999999999,,,,,-9.0,,,,28.0,0.7419354838709677
2002,1228,1242,0,1,-0.15806451612903227,-13.807526881720435,-6.808602150537624,-6.998924731182797,-0.16666666666666663,-14.333333333333332,,,,,3.0,,,,-25.0,-0.18126684636118595
2002,1246,1268,0,-2,-0.1880952380952381,-10.157142857142858,-3.595238095238102,-6.561904761904762,-0.33333333333333326,-13.666666666666666,,,,,3.0,,,,25.0,0.1664420485175203
2002,1332,1400,1,0,0.09999999999999998,7.733333333333334,-2.1666666666666714,9.899999999999999,0.25,9.5,,,,,-4.0,,,,-20.0,-0.5
2002,1231,1245,1,-1,-0.20537634408602157,-6.8010752688172005,-1.4548387096774178,-5.346236559139785,-0.41666666666666663,-10.25,,,,,-5.0,,,,33.0,0.25000000000000006
2002,1281,1328,0,1,-0.21471774193548387,1.2741935483871032,8.15625,-6.882056451612904,-0.41666666666666663,-9.833333333333334,,,,,10.0,,,,-11.0,-0.14838709677419348
2002,1242,1332,1,0,0.16666666666666674,4.633333333333326,2.8333333333333286,1.8000000000000007,0.16666666666666663,9.583333333333332,,,,,-1.0,,,,51.0,0.7169811320754716
2002,1163,1268,0,0,-0.06666666666666665,-7.36666666666666,-2.3666666666666742,-5.0,-0.08333333333333326,-8.5,,,,,1.0,,,,3.0,0.13479262672811065
2002,1231,1328,1,-1,-0.23763440860215057,-9.059139784946225,-2.1000000000000014,-6.959139784946237,-0.33333333333333326,-2.833333333333334,,,,,3.0,,,,5.0,0.034946236559139865
2002,1242,1268,0,0,0.033333333333333326,5.733333333333334,3.8999999999999915,1.833333333333334,0.0,4.666666666666666,,,,,0.0,,,,25.0,0.10983827493261455
2002,1231,1268,0,0,-0.2333333333333334,-16.133333333333326,-9.266666666666673,-6.866666666666666,-0.33333333333333326,-8.666666666666666,,,,,4.0,,,,8.0,-0.023809523809523725
2003,1411,1421,0,1,0.15172413793103445,1.5931034482758548,-7.614942528735639,9.208045977011494,-0.08333333333333337,-1.5,0.01826181022922113,-0.03943253598426011,-0.14281521598766578,-0.25112643678160396,0.0,-1.0625,-3.467492396038658,-37.0,3.0,
2003,1112,1436,1,-1,0.23768472906403948,17.42118226600985,7.112068965517238,10.30911330049261,0.08333333333333337,4.75,0.01696859903381648,0.009776569521831813,0.0435802469135802,10.753152709359611,-15.0,-150.4485294117647,-19.647233122040056,-100.0,49.0,
2003,1113,1272,1,0,-0.1724137931034483,1.448275862068968,3.3448275862068897,-1.8965517241379315,-0.33333333333333326,-6.75,0.0402507836990596,-0.030989031681024348,0.016122384273937973,-1.0606896551724105,3.0,14.294117647058822,2.568345323867624,11.0,-14.0,0.021052631578947323
2003,1141,1166,1,-4,-0.08568443051201668,0.10240334378264038,8.908045977011497,-8.805642633228839,0.08333333333333326,3.416666666666666,0.005763028254578362,-0.008284023668639007,0.07286386338673234,2.667962382445154,5.0,24.952205882352942,6.954160745724658,4.0,-8.0,-0.3333333333333333
2003,1143,1301,1,-1,0.12413793103448278,2.0827586206896456,1.7586206896551744,0.32413793103448274,0.08333333333333337,2.3333333333333335,0.009398854961832126,0.022444144549407685,-0.08484593869775914,3.4374252873563336,-1.0,-13.90625,-0.5369461663634301,2.0,-4.0,-0.12669683257918551
2003,1140,1163,0,1,0.041935483870967794,-7.581720430107524,-7.722580645161294,0.14086021505376323,0.08333333333333337,0.916666666666667,-0.005964100727334332,-0.0024118895966029896,0.07879586054407406,-8.197333333333333,7.0,1.09375,1.39638241746621,12.0,-24.0,-0.4701298701298702
2003,1161,1181,0,0,-0.2333333333333334,-7.966666666666669,2.2666666666666657,-10.233333333333333,-0.3333333333333333,-9.416666666666666,0.053126690066913396,0.007125336914654612,-0.008476677716582559,-4.8386666666666684,11.0,72.32536764705883,8.594273521879089,41.0,-69.0,-0.47222222222222227
2003,1153,1211,0,-3,-0.13479262672811065,-9.743087557603687,-6.693548387096769,-3.049539170506913,-0.4166666666666667,-11.333333333333334,-0.06613397906858853,-0.03314367527565493,-0.031320274717164476,-4.289815668202749,-1.0,-0.65625,2.737409718172164,-12.0,17.0,0.03735632183908044
2003,1228,1443,1,-1,0.058064516129032295,2.3365591397849528,-5.019354838709681,7.355913978494623,-0.16666666666666663,3.666666666666666,0.02576694856537759,0.002030624144399862,0.06043357830187179,-0.5484731182795741,-9.0,-45.5625,-5.816103265420294,-21.0,19.0,0.13172043010752682
2003,1242,1429,1,0,0.03333333333333344,15.36666666666666,6.266666666666659,9.100000000000001,0.16666666666666674,6.583333333333333,0.02893194894608403,0.00720505909185154,-0.05254079933009903,13.082666666666661,-13.0,-84.37316176470588,-12.491075405497183,-50.0,53.0,0.5241379310344827
2003,1221,1266,0,1,0.04064039408866993,-9.048029556650249,-9.471674876847295,0.4236453201970445,0.16666666666666663,5.0,-0.02468591360677691,-0.019578016590426517,-0.06443790914360847,-2.774532019704438,11.0,52.39522058823529,17.157535636996815,21.0,-5.0,-0.375
2003,1281,1356,1,1,-0.12258064516129041,-2.7591397849462282,-1.6161290322580584,-1.1430107526881725,-0.25,-2.666666666666666,-0.030964414420070585,-0.02834008097165991,-0.04721576239219205,-0.7557849462365596,-5.0,-23.678308823529413,-12.958346546973564,-18.0,18.0,0.125
2003,1323,1454,1,1,-0.05698924731182797,2.99677419354839,1.2602150537634316,1.7365591397849451,-0.33333333333333337,-10.75,-0.024408340197813905,0.024471627590893663,0.06937378636511404,1.7162150537634489,-7.0,-26.03860294117647,0.08441951696260652,-7.0,14.0,
2003,1328,1354,1,0,0.13333333333333341,-1.6333333333333258,-11.100000000000001,9.466666666666667,0.0,4.0,-0.009227901623034829,0.059621386582631386,0.008918896390764264,-7.834666666666664,-15.0,-203.44485294117646,-29.527152418247653,-118.0,32.0,0.5833333333333334
2003,1360,1390,0,-3,-0.13479262672811065,2.4205069124423915,4.6036866359446975,-2.183179723502304,0.0,2.333333333333333,0.029068480339496328,0.02642131101629297,-0.01739256849574833,4.006451612903234,9.0,57.23345588235294,8.637807020097451,14.0,-23.0,-0.5833333333333334
2003,1173,1409,0,-2,0.11790878754171297,-0.7230255839822064,1.0522803114571673,-1.7753058954393772,0.0,-4.916666666666667,-0.011015739237562328,-0.002345477825631437,-0.011539013394216924,-4.660422691879873,-9.0,-35.41727941176471,-1.0714135763651331,-14.0,-16.0,-0.25
2003,1451,1458,0,0,0.10344827586206895,3.4827586206896655,8.482758620689651,-5.000000000000001,0.25,2.583333333333332,0.0012620618936187156,-0.02389971139971131,-0.006906563853586567,3.6082758620689788,7.0,38.299632352941174,18.139619660059488,7.0,-8.0,0.0
2003,1120,1386,1,1,-0.1597701149425288,-0.5206896551724185,6.290804597701147,-6.811494252873564,-0.3333333333333333,-15.416666666666668,0.024334832465597533,-0.02260992725165778,-0.020642512295266924,2.0886436781609206,3.0,19.4375,-1.2520045487052958,21.0,9.0,0.0535714285714286
2003,1139,1280,1,-1,0.12758620689655176,-1.5804597701149419,0.7643678160919549,-2.344827586206897,0.08333333333333337,-4.666666666666666,0.0032296289789867094,0.04439121911957522,0.0461680844360427,-6.001195402298848,7.0,24.415441176470587,15.988121052439848,16.0,-6.0,-0.43636363636363634
2003,1196,1358,1,4,-0.0035842293906810374,4.125448028673844,-0.5818399044205478,4.707287933094386,-0.33333333333333326,-0.3333333333333339,0.02135875644450358,0.03352172250633273,-0.004955130182832557,-1.216057347670258,-13.0,-107.08272058823529,-27.689142038621434,-60.0,24.0,
2003,1104,1231,0,-4,-0.017857142857142905,-1.2455357142857082,-2.0,0.7544642857142856,-0.08333333333333331,-0.33333333333333337,-0.006258886830543264,-0.02812201106167095,-0.002809571398940114,0.9276785714285722,3.0,-3.375,-0.6583344905179667,-8.0,-18.0,-0.0357142857142857
2003,1237,1246,0,0,-0.3125,-6.28125,6.3125,-12.59375,-0.16666666666666663,-5.999999999999998,-0.03435574758501053,-0.006352371457057415,-0.005109458729697147,-0.6262499999999989,15.0,148.82904411764707,18.88813934924768,97.0,-56.0,
2003,1122,1257,0,-3,-0.059259259259259345,-12.129629629629619,-0.7629629629629591,-11.366666666666667,0.33333333333333326,2.833333333333334,-0.007378943471228916,-0.011260929364377725,-0.004525109438788033,-4.817333333333352,9.0,84.93933823529412,32.48764425483017,42.0,-29.0,-0.3229166666666667
2003,1268,1423,1,-2,-0.12142857142857144,9.419047619047632,7.25714285714286,2.1619047619047613,-0.33333333333333326,-4.25,0.002903110599385361,0.030141113653699425,0.01499769546127161,7.297714285714278,-5.0,-26.21139705882353,-4.3216298005253595,-22.0,31.0,0.34313725490196084
2003,1160,1277,0,0,0.032258064516129004,8.290322580645167,9.096774193548384,-0.806451612903226,0.0,-0.08333333333333393,-0.007306760397239043,-0.04068366489212666,-0.059491721216788584,6.665806451612909,3.0,5.03125,-1.3739224487743744,8.0,-32.0,-0.17647058823529416
2003,1329,1335,1,2,-0.12515964240102162,-1.4610472541507136,2.7994891443167305,-4.260536398467433,-0.6666666666666667,-13.333333333333334,-0.0209234670208564,-0.03686440677966102,-0.05093505734531367,4.073971902937423,-5.0,-25.40909090909091,-11.489663529101367,-12.0,16.0,0.4888888888888889
2003,1338,1447,1,-1,0.18924731182795707,-0.9483870967741979,-12.618279569892472,11.669892473118281,0.08333333333333337,8.25,0.03014489117481023,-0.02545384879634277,-0.09313207768585352,-1.8009032258064508,-13.0,-154.71507352941177,-34.309958095998,-71.0,12.0,
2003,1261,1345,0,3,0.034562211981566726,1.4758064516128968,-2.3467741935483843,3.82258064516129,0.25,10.833333333333332,0.05018076661662363,0.05399315097450641,-0.10297300738477211,-1.9756221198156538,-1.0,-10.15625,0.7254863415830375,-21.0,-10.0,-0.02457757296466967
2003,1264,1393,0,0,-0.03448275862068961,-3.931034482758619,-2.1379310344827616,-1.793103448275863,-0.08333333333333337,2.583333333333334,-0.019497315731368592,0.01814909538694709,0.09300512950147977,-0.9475862068965455,11.0,48.286764705882355,6.258891231594416,27.0,-39.0,-0.3095238095238096
2003,1400,1421,1,-1,0.3374384236453202,7.650246305418719,-9.769704433497537,17.419950738916256,0.16666666666666663,4.5,0.01924725490768181,-0.011217086492214867,-0.04805299533470875,0.2104926108374343,-15.0,-233.1378676470588,-26.29122494800994,-180.0,25.0,
2003,1332,1428,0,2,-0.04791666666666672,15.485416666666666,13.96875,1.5166666666666666,-0.08333333333333337,0.916666666666667,0.004553510872790434,0.009421576955749467,0.07219611377560342,13.360500000000009,-1.0,0.40625,-11.128879438104295,-5.0,-20.0,-0.11538461538461542
2003,1190,1448,0,-2,-0.19795657726692206,1.289910600255439,9.860791826309068,-8.57088122605364,0.0,1.0,0.0005508160506925153,-0.0004555376293062241,-0.013784703425875788,7.767356321839074,13.0,114.38786764705883,17.17324650743736,73.0,-15.0,-0.35000000000000003
2003,1407,1462,0,0,0.0,1.1333333333333258,4.599999999999994,-3.466666666666667,0.0,5.083333333333332,-0.020559845559845524,-0.027983666262001994,-0.05920871404359829,3.5733333333333377,11.0,56.69852941176471,18.210799788142154,27.0,-19.0,
2003,1112,1211,1,-3,0.15092165898617516,8.149769585253452,2.0564516129032313,6.0933179723502295,0.08333333333333337,0.9166666666666661,-0.008627677871360928,-0.025100709937315946,-0.019775617053103933,7.413041474654378,-8.0,-40.4172794117647,-5.268620868346322,-33.0,37.0,0.0697278911564625
2003,1163,1390,1,-1,-0.041935483870967794,7.775268817204292,4.432258064516134,3.343010752688172,-0.08333333333333337,2.5,0.032900259582106794,0.0286747847713118,-0.0012576937129368249,5.203784946236567,1.0,3.264705882352942,1.0453606784330516,-9.0,11.0,0.1595238095238095
2003,1141,1181,0,-1,-0.006896551724137945,-2.621839080459779,2.84137931034482,-5.463218390804597,0.16666666666666663,4.583333333333333,0.05164444187324635,0.02478217575304964,0.05672729639150098,-1.528643678160904,8.0,34.981617647058826,11.286480060523537,8.0,-71.0,-0.8055555555555556
2003,1113,1242,0,-1,-0.1459770114942529,-5.367816091954012,2.805747126436785,-8.173563218390804,-0.25,-6.416666666666666,-0.007104431149374979,-0.02181442233135178,0.003990985751672005,-4.780735632183905,8.0,30.029411764705884,4.021126986630803,21.0,-53.0,-0.12413793103448278
2003,1266,1281,1,-3,0.14400921658986177,6.618663594470036,1.1947004608294947,5.4239631336405525,0.25,6.583333333333333,0.0418476709484884,0.02246802377949919,0.11107558116100524,-0.2121198156682027,-3.0,-10.02941176470588,1.4596930700260247,-5.0,-16.0,-0.08333333333333331
2003,1228,1323,0,-1,0.0903225806451613,-4.663440860215047,-9.79354838709677,5.130107526881721,0.25,10.75,0.036965581108195755,-0.012145699418426747,-0.037373916644481864,-4.476215053763454,-1.0,-11.617647058823529,-7.713588063819385,-7.0,17.0,0.11981566820276496
2003,1143,1328,0,-1,-0.07586206896551728,3.31609195402298,9.59195402298851,-6.275862068965517,-0.16666666666666663,-7.583333333333333,0.018714892697681118,-0.017154892097080654,-0.022372937168332108,5.858758620689656,7.0,30.28860294117647,7.156891059062179,22.0,-23.0,-0.1217948717948718
2003,1409,1458,0,2,-0.04894327030033363,2.791991101223587,6.5684093437152455,-3.7764182424916584,0.08333333333333337,2.25,-0.001821679505996987,0.0035490722110440576,-0.014013287546760123,6.063181312569526,8.0,37.299632352941174,6.619545425172742,14.0,8.0,0.0
2003,1120,1448,1,1,-0.1942528735632184,-8.313793103448276,-2.05402298850575,-6.259770114942528,-0.3333333333333333,-10.25,0.013208960155062621,0.0005399825299770011,-0.09042851141296737,-1.949977011494255,8.0,32.731617647058826,-0.0037862206713557,28.0,-4.0,0.07499999999999996
2003,1139,1257,1,-1,0.027586206896551668,-13.247126436781599,-7.535632183908049,-5.711494252873564,0.16666666666666663,-1.9166666666666665,0.01542713802139195,0.02761375789766951,0.02703353253652052,-11.519862068965523,8.0,31.033088235294116,17.996476916146015,15.0,-27.0,-0.45625
2003,1246,1428,1,2,0.13958333333333328,10.797916666666666,4.09375,6.704166666666667,0.25,12.75,0.03079042599041415,-0.025950567480507003,0.0028662080733750095,7.1655000000000015,-8.0,-33.92279411764706,-18.443954950912406,-15.0,30.0,0.15247252747252749
2003,1268,1462,1,-2,-0.15476190476190477,2.5523809523809575,0.8904761904761926,1.6619047619047613,-0.33333333333333326,-0.41666666666666785,0.0117843322465645,0.03579342352127968,-0.04327964051784272,4.184380952380948,3.0,10.205882352941178,5.213920383791846,-2.0,15.0,0.30804953560371523
2003,1196,1277,0,0,0.16129032258064513,8.677419354838719,3.7096774193548328,4.967741935483872,-0.08333333333333326,3.166666666666666,0.02584059775840597,0.025863219642418056,-0.029412787261412165,2.723870967741931,-5.0,-24.988970588235293,-6.748995321765468,-9.0,-10.0,-0.05147058823529416
2003,1231,1338,0,2,-0.2416666666666667,-4.068749999999994,8.166666666666664,-12.235416666666667,-0.33333333333333337,-11.75,-0.07555952494869911,-0.010083072151308436,0.07674227003974021,-2.1582500000000095,5.0,37.96507352941177,6.168745280160681,32.0,30.0,0.20238095238095238
2003,1329,1393,0,0,-0.13793103448275856,-11.379310344827587,-7.689655172413801,-3.6896551724137936,-0.5,-8.583333333333334,-0.025138080763621506,0.04456521739130437,-0.04219608903307204,-4.388965517241374,3.0,14.002673796791443,-2.343905169393942,17.0,-17.0,-0.04285714285714293
2003,1345,1400,0,0,-0.1428571428571428,-7.107142857142861,-3.4285714285714306,-3.678571428571429,-0.25,-5.75,-0.01187437176114231,-0.019443082655162314,0.03598556539733011,-1.1028571428571468,8.0,29.637867647058822,3.8344278744616256,22.0,6.0,0.028387096774193488
2003,1112,1323,1,-3,0.18317972350230416,5.117511520737324,-0.9435483870967687,6.061059907834101,0.33333333333333337,10.25,0.012715542149180692,-0.030206932911559292,-0.05845843422114605,4.207880184331785,-4.0,-19.441176470588236,-10.04642886871075,-10.0,35.0,0.22448979591836732
2003,1181,1242,0,0,0.033333333333333326,0.63333333333334,4.033333333333346,-3.4000000000000004,-0.08333333333333337,-4.833333333333333,-0.03169508911019875,0.016364413506747222,0.04328027191244199,-0.5693333333333328,1.0,4.735294117647058,0.35708766558469573,3.0,14.0,0.08141762452107282
2003,1246,1458,1,3,0.14762931034482762,6.807112068965523,5.404094827586206,1.4030172413793096,0.25,7.749999999999998,0.022935068482740406,-0.0031947807371535686,-0.03436783447981662,6.076810344827592,-4.0,-18.52941176470588,-3.3480124501320168,-11.0,44.0,0.2678571428571429
2003,1266,1338,1,-2,-0.0452380952380953,3.7928571428571445,8.845238095238095,-5.052380952380954,0.0,-4.333333333333334,-0.01837116154873164,0.02104213259751042,0.13408047349842078,-0.2305714285714373,1.0,9.382352941176471,4.207152134585203,3.0,-4.0,-0.041666666666666685
