ID,Season,TeamA,TeamB,Label,Diff_Games,Diff_Wins,Diff_PtsFor,Diff_PtsAgainst,Diff_FGM,Diff_FGA,Diff_FGM3,Diff_FGA3,Diff_FTM,Diff_FTA,Diff_OR,Diff_DR,Diff_Ast,Diff_TO,Diff_Stl,Diff_Blk,Diff_PF,Diff_NumOT,Diff_WinRate,Diff_ScoreDiff,Diff_FGPct,Diff_FG3Pct,Diff_FTPct,Diff_TotalReb,Diff_Poss,Diff_OffEff,Diff_DefEff,Diff_NetEff,Diff_TourneyApps,Diff_TourneyWinRate,Diff_TourneyAvgRound,Diff_TourneyMaxRound,Diff_TourneyChampions,Diff_TourneyFinalFour,Diff_TourneySweetSixteen,Diff_TourneyAvgSeed,Diff_WinRate_H,Diff_WinRate_A,Diff_WinRate_N,Diff_HomeAdvantage,Diff_ConfStrengthIndex,Diff_ConfAvgScoreDiff,Diff_LateWinRate,Diff_LastNWinRate,Diff_LastNScoreDiff,Diff_WinRateTrend,Diff_RecentWinRate,Diff_SeedNum,Diff_SeedWinRate,Diff_RankMean,Diff_RankMedian,Diff_AvgRankPct,Diff_MidSeasonChange,Diff_CoachTourneyWins,Diff_CoachTourneyWinRate
2022_1326_1437,2022,1326,1437,0.0,-3.0,-7.0,1.163636363636357,5.375757575757575,1.293939393939393,-1.6363636363636402,-1.2030303030303031,-4.209090909090911,-0.22121212121212075,1.1484848484848484,-1.0272727272727264,1.0787878787878782,0.6393939393939387,1.2727272727272716,-1.8424242424242419,2.490909090909091,1.124242424242425,0.03636363636363636,-0.15454545454545454,-4.212121212121218,0.03675142429572842,0.014207561915541567,-0.06375871324026339,0.05151515151515085,1.1689696969696826,-0.23210558073390075,6.443775838807397,-6.675881419541298,-3.0,-0.06712433257055683,-0.2334096109839816,0.0,-2.0,-4.0,-8.0,-0.8756674294431726,-0.11057692307692313,-0.1608391608391609,-0.5238095238095237,0.05026223776223776,0.020860643082095565,0.24033573673404307,-0.2865497076023391,-0.4,-3.8000000000000003,-0.3222639933166248,-0.3717948717948718,5.0,-0.2404761904761905,22.42857142857143,21.0,-0.06163100968295787,0.0,-27.0,-0.18000000000000005
2022_1344_1350,2022,1344,1350,1.0,-5.0,2.0,0.08571428571428896,-1.2857142857142918,-0.966666666666665,-1.3047619047619037,-0.8142857142857141,-2.7285714285714278,2.833333333333332,3.8761904761904766,2.347619047619048,0.8761904761904766,-1.3428571428571434,1.6142857142857139,-2.795238095238095,1.5095238095238095,2.0809523809523807,0.10952380952380952,0.17619047619047623,1.3714285714285808,-0.006927025747269555,0.005029782340495614,0.001087098099331718,3.2238095238095283,-0.33257142857142696,0.6494698127440159,-1.4100203026104623,2.0594901153544782,5.0,-0.020833333333333315,0.22916666666666674,2.0,0.0,1.0,4.0,-4.458333333333334,0.207843137254902,0.19444444444444442,-0.125,0.01339869281045758,0.09717380858321523,1.9969807773678063,0.11578947368421055,0.0,0.2999999999999998,-0.12587719298245614,0.012987012987012991,-8.0,0.26731183874041015,-43.42857142857142,-41.0,0.11935359013281088,0.0,0.0,-0.2
2022_1344_1355,2022,1344,1355,1.0,-2.0,-3.0,-13.731250000000003,-7.5625,-6.066666666666666,-2.664583333333333,-1.5750000000000002,1.2062500000000007,-0.02291666666666714,0.939583333333335,2.645833333333334,-1.6416666666666657,-1.2375000000000007,0.08750000000000036,-0.6854166666666668,1.4541666666666666,0.21666666666666679,0.13541666666666666,-0.04166666666666663,-6.168750000000003,-0.08373832645036167,-0.09895662205477551,-0.03423660015879215,1.00416666666667,-4.8095,-11.920081367331534,-3.852404793846631,-8.067676573484903,7.0,0.4166666666666667,0.7916666666666667,4.0,0.0,1.0,6.0,-5.529761904761905,-0.05882352941176472,-0.007936507936507908,-0.30000000000000004,-0.05088702147525681,0.1798418292707169,5.028031067437543,-0.19999999999999996,-0.30000000000000004,-12.5,-0.35238095238095235,-0.2727272727272727,-9.0,0.4142506142506142,-25.428571428571423,-31.0,0.06990195951234923,0.0,3.0,0.3
2022_1345_1389,2022,1345,1389,0.0,5.0,9.0,13.621703853955381,6.523326572008116,5.028397565922919,2.683569979716026,2.9766734279918854,5.801217038539551,0.5882352941176467,0.3164300202839776,0.7251521298174453,1.6166328600405677,4.652129817444219,-1.7849898580121693,-2.6926977687626783,-1.3965517241379306,-5.267748478701824,0.05375253549695741,0.17342799188640967,7.098377281947265,0.06790875769675031,0.04287280701754387,0.01789527490218734,2.341784989858013,0.3126572008113584,19.601965620146814,9.179266753487468,10.422698866659346,26.0,0.20034246575342463,0.20890410958904115,2.0,1.0,2.0,17.0,-10.308219178082192,0.27450980392156865,0.0,-0.1428571428571429,0.27450980392156865,0.1842546425691236,3.79920185677163,-0.011904761904761862,-0.20000000000000007,-9.5,-0.619047619047619,0.0,-12.0,0.5638793277991496,-115.57142857142857,-115.0,0.31764555790529825,0.0,21.0,-0.16463414634146345
2022_1345_1400,2022,1345,1400,1.0,2.0,6.0,11.450367647058826,9.139705882352942,3.922794117647058,2.266544117647058,2.329044117647058,2.540441176470587,1.2757352941176467,2.983455882352942,0.7316176470588243,3.9485294117647065,3.648897058823529,0.47794117647058876,-3.132352941176471,0.125,-3.0533088235294112,0.025735294117647065,0.13786764705882348,2.310661764705884,0.05102287048782156,0.06744562510376889,-0.04613232299596237,4.680147058823529,3.3255882352941057,11.677102771526634,8.9362786924777,2.7408240790489344,0.0,0.05226554267650152,0.1127502634351949,1.0,1.0,1.0,5.0,-1.669757639620653,0.09907120743034059,0.13636363636363635,0.3571428571428571,-0.03729242893329576,-0.05266982715397972,-2.198047318634197,0.25,0.09999999999999998,0.0,0.25,0.25974025974025977,-3.0,0.14102695081833228,-7.857142857142858,-8.0,0.021596368998966553,0.0,11.0,-0.09884467265725294
2022_1345_1463,2022,1345,1463,1.0,5.0,9.0,8.001014198782968,-0.9939148073022324,2.752535496957403,-0.5233265720081164,1.8387423935091274,1.3874239350912774,0.6572008113590257,1.8681541582150096,2.276876267748479,0.2718052738336709,4.790060851926977,-1.3022312373225144,-1.382352941176471,0.3275862068965516,-3.2332657200811337,-0.0152129817444219,0.17342799188640967,8.9949290060852,0.05212560015953127,0.06184210526315792,-0.034676702301441265,2.548681541582148,-3.2804462474645106,16.646807639353824,3.2674879079312262,13.379319731422598,26.0,0.2896281800391389,0.6731898238747553,4.0,1.0,2.0,19.0,-8.808219178082192,0.19117647058823528,0.0,0.2571428571428571,0.19117647058823528,0.23060250683233796,4.849926240147402,-0.0625,-0.20000000000000007,-5.5,-0.5350274725274724,-0.10389610389610393,-11.0,0.5150034724716814,-129.42857142857142,-133.0,0.3557103070090084,0.0,22.0,0.29965156794425085
2022_1371_1395,2022,1371,1395,0.0,-2.0,0.0,3.472916666666663,1.2999999999999972,-0.11458333333333215,3.02708333333333,1.604166666666667,3.15625,2.0979166666666664,0.6937500000000014,-0.7395833333333339,0.8520833333333329,-3.591666666666667,-1.9020833333333336,0.8187499999999996,1.2479166666666668,0.3874999999999993,0.002083333333333333,0.04166666666666663,2.1729166666666657,-0.023955098377681783,0.030096536059057377,0.08786053406894478,0.11249999999999716,2.1698333333333295,1.8398868880568813,-1.1424495727045638,2.982336460761445,8.0,0.2,0.7,4.0,1.0,2.0,8.0,-0.5444444444444443,0.03529411764705892,0.1454545454545454,-0.09999999999999998,-0.11016042780748647,-0.07353047023607528,-2.43838305536824,0.134920634920635,0.29999999999999993,3.5999999999999996,0.29401154401154406,0.32142857142857145,-1.0,0.03559621523027817,-4.714285714285708,-6.0,0.012964308418853876,0.0,-10.0,-0.11912225705329155
2022_1388_1417,2022,1388,1417,0.0,-1.0,-1.0,-6.826612903225808,-3.618951612903224,-1.7762096774193559,-5.483870967741936,0.286290322580645,0.855846774193548,-3.560483870967742,-5.370967741935484,-2.96875,-0.3225806451612918,-0.5826612903225801,1.641129032258064,-0.09677419354838701,-0.7973790322580645,-0.6048387096774199,-0.15625,-0.007056451612903247,-3.2076612903225836,0.01229470466931798,-0.0007341772151898684,0.030098280098280084,-3.291330645161292,-3.2372177419354813,-4.9321320667917234,-0.8816909438986755,-4.050441122893048,-17.0,-0.3088235294117647,-0.8882352941176472,-3.0,-2.0,-7.0,-29.0,3.5205882352941176,0.06666666666666665,-0.06666666666666665,-0.09999999999999998,0.1333333333333333,-0.0029528721117354495,-0.2669739627783905,0.03743315508021383,-0.10000000000000009,-8.100000000000001,0.15171886936592816,0.08441558441558439,1.0,-0.07916289495236861,10.428571428571429,11.0,-0.028661814376099826,0.0,-9.0,-0.1272401433691756
2022_1394_1411,2022,1394,1411,0.0,0.0,1.0,4.533333333333331,5.566666666666663,-0.03333333333333499,1.7666666666666657,0.13333333333333375,0.5,4.466666666666667,3.9666666666666686,0.5666666666666664,-2.0666666666666664,2.8000000000000007,-0.36666666666666714,2.5999999999999996,-3.4,3.400000000000002,0.0,0.033333333333333326,-1.0333333333333314,-0.013470775326780149,-0.001341795459442463,0.07864674868189803,-1.5,2.5786666666666633,2.730119166001842,4.347216769667654,-1.6170976036658118,-8.0,0.035714285714285726,-0.2142857142857143,-1.0,0.0,0.0,0.0,0.10714285714285765,-0.1777777777777778,0.09401709401709402,-0.1428571428571429,-0.27179487179487183,0.11361094714927955,1.6001465945718802,-0.21052631578947367,-0.10000000000000009,-3.4000000000000004,-0.6650717703349283,-0.25,0.0,0.0,33.28571428571428,34.0,-0.09149400383166612,0.0,-1.0,0.0
2022_1400_1439,2022,1400,1439,1.0,-3.0,-2.0,-2.3991071428571473,-2.6607142857142847,-1.6875,-0.2883928571428598,-2.59375,-3.073214285714286,3.569642857142858,4.666964285714286,1.6053571428571427,-0.7821428571428584,-1.4312500000000004,0.4464285714285712,2.378571428571429,0.17499999999999982,2.663392857142858,0.03392857142857143,-0.0008928571428571397,0.2616071428571374,-0.028230644820873896,-0.06991457838585052,0.005762508088570373,0.8232142857142861,0.6061428571428564,-4.7505973905559244,-5.031548189318258,0.2809507987623334,22.0,0.2153846153846154,0.4615384615384617,2.0,0.0,1.0,13.0,-1.3692307692307697,0.10877192982456141,-0.1748251748251748,-0.2142857142857143,0.2835971046497362,0.10708316560407571,3.393065811613013,-0.2142857142857143,-0.30000000000000004,-7.5,-0.5,-0.40259740259740256,-5.0,0.07516497666183813,-12.42857142857143,-7.0,0.03415523870069326,0.0,12.0,0.5592105263157895
2023_1104_1268,2023,1104,1268,1.0,1.0,8.0,11.81283422459893,5.348484848484851,2.9162210338680943,6.872549019607838,3.210338680926916,9.037433155080215,2.77005347593583,4.1559714795008915,2.5374331550802154,7.0115864527629235,3.69073083778966,3.5882352941176467,0.6951871657754012,1.392156862745098,2.7691622103386813,0.14616755793226383,0.21657754010695185,6.464349376114079,-0.002733305886343518,0.007535307306474337,-0.013191241716363211,9.549019607843139,9.751978609625667,1.647670154350621,-5.564961260744695,7.212631415095316,-3.0,-0.028431372549019618,-0.025490196078431282,-1.0,-1.0,-2.0,-1.0,0.33137254901960755,0.05882352941176472,0.5681818181818181,0.11428571428571432,-0.5093582887700534,-0.006444356846557087,-0.2645986437096841,0.23888888888888882,0.30000000000000004,6.6,0.04841269841269835,0.2628205128205128,-7.0,0.41504093861494834,-31.125,-28.5,0.0855300003027275,0.0,9.0,0.2554112554112554
2023_1104_1361,2023,1104,1361,0.0,2.0,3.0,10.83272058823529,4.6875,2.670955882352942,5.362132352941174,3.2463235294117645,9.952205882352942,2.2444852941176485,3.352941176470587,2.045955882352942,6.180147058823529,2.1746323529411757,2.6819852941176467,-1.0661764705882355,1.3400735294117645,2.117647058823529,0.11397058823529413,0.0404411764705882,6.14522058823529,0.0048843505056294645,-0.0059039164100198605,-0.009708197208197156,8.226102941176471,7.473455882352951,3.8720228350713057,-3.2427689495126657,7.114791784583971,6.0,0.12394957983193278,0.04831932773109249,-1.0,-1.0,-1.0,7.0,-1.4376750700280114,0.06666666666666665,-0.050000000000000044,0.1428571428571429,0.1166666666666667,0.03020146474043428,1.096207407249755,0.007894736842105288,-0.09999999999999998,3.5,-0.08001735106998253,0.012820512820512775,-4.0,0.295394395787291,-14.75,-13.5,0.040547520661156966,0.0,6.0,0.08058608058608063
2023_1104_1394,2023,1104,1394,1.0,5.0,10.0,3.900608519269767,-4.431034482758619,0.7991886409736324,1.9989858012170387,2.300202839756592,8.730223123732252,0.002028397565926099,2.128803245436103,1.4716024340770808,6.893509127789045,0.17139959432048535,1.2778904665314403,-2.251521298174442,3.5415821501014197,-0.8651115618661258,0.10750507099391482,0.19776876267748478,8.331643002028386,-0.0015451731617557307,-0.03090779498477292,-0.07446405283343693,8.365111561866122,2.7419472616632987,1.224293547537755,-9.672917179405388,10.897210726943143,18.0,0.3382352941176471,1.4411764705882353,4.0,0.0,1.0,14.0,-10.651960784313726,0.18181818181818177,0.25,-0.0357142857142857,-0.06818181818181823,0.31874330688157154,7.898912537672677,0.07222222222222219,-0.09999999999999998,0.5,-0.3303751803751804,-0.06293706293706292,-15.0,0.6304821150855366,-179.25,-173.5,0.4926323676323676,0.0,12.0,0.36904761904761907
2023_1112_1343,2023,1112,1343,0.0,7.0,9.0,7.713507625272328,2.6111111111111143,2.6786492374727686,0.6350762527233158,0.47712418300653603,-1.3888888888888893,1.8790849673202619,2.765795206971678,0.5272331154684107,0.5163398692810439,6.398692810457515,1.8954248366013076,1.4880174291938992,-0.05337690631808245,0.9923747276688459,-0.1111111111111111,0.11982570806100212,5.102396514161214,0.04031732944169519,0.04216446268429852,-0.004319527418039981,1.0435729847494528,3.2202178649237396,5.826681937996,-0.7729250267581307,6.5996069647541304,24.0,0.381578947368421,0.9401315789473683,3.0,2.0,6.0,35.0,-8.87171052631579,0.11312217194570129,-0.036363636363636376,0.33333333333333337,0.14948580830933766,0.06399134466862777,1.8477626150914084,0.0035087719298245723,0.0,5.1,-0.26315789473684215,-0.02777777777777779,-13.0,0.6195670995670995,-101.75,-100.5,0.2796266233766235,0.0,4.0,0.09999999999999998
2023_1113_1305,2023,1113,1305,1.0,3.0,1.0,-1.4829222011385212,0.4155597722960067,1.0322580645161281,6.180265654648956,0.629032258064516,3.5891840607210597,-4.1764705882352935,-2.833965844402279,3.2561669829222017,-0.5844402277039826,0.299810246679316,1.4648956356736242,1.2001897533206831,1.5796963946869074,0.529411764705884,-0.07305502846299809,-0.030360531309297834,-1.898481973434528,-0.02804943460699927,-0.02444210156387272,-0.10369763270736077,2.67172675521822,3.1420493358633763,-6.798131476487285,-3.8222327193876566,-2.9758987570996283,-2.0,0.09166666666666667,-0.23750000000000004,0.0,0.0,0.0,-1.0,-0.3416666666666668,-0.261904761904762,0.07692307692307687,0.33333333333333337,-0.33882783882783885,-0.050276388604377664,-0.09271161404888861,-0.03618421052631582,0.0,-5.2,-0.03618421052631582,-0.016666666666666607,0.0,0.0,12.0,14.0,-0.03295000454091368,0.0,-9.0,-0.125
2023_1113_1395,2023,1113,1395,0.0,1.0,1.0,-4.858288770053477,-0.20320855614973254,-2.666666666666668,-0.04456327985739961,2.045454545454546,6.093582887700535,-1.570409982174688,-1.9278074866310178,-0.8894830659536535,0.7058823529411775,-1.976827094474153,-0.19786096256684438,-0.9777183600713011,-0.050802139037433136,2.3475935828877006,0.05793226381461676,0.010695187165775444,-4.655080213903744,-0.04376165415438332,0.007530687551773496,-0.011806400201316847,-0.18360071301247416,-0.20117647058823707,-6.557679747543219,-0.015384828984053911,-6.542294918559165,2.0,0.13333333333333336,-0.1333333333333333,1.0,0.0,0.0,1.0,2.0888888888888886,-0.0980392156862745,0.1748251748251748,0.033333333333333326,-0.2728643905114493,-0.15285232343618638,-3.083196618701243,0.10526315789473684,0.19999999999999996,0.3999999999999999,0.2338345864661654,0.16666666666666669,5.0,-0.07516497666183813,35.625,38.5,-0.09791345018617748,0.0,-12.0,-0.14942528735632188
2023_1116_1163,2023,1116,1163,0.0,0.0,-5.0,-4.030303030303031,2.3636363636363598,-0.5454545454545432,-3.1212121212121247,-3.909090909090909,-9.151515151515149,0.9696969696969706,3.1818181818181834,-3.121212121212121,-0.4545454545454568,-3.8484848484848495,0.18181818181818166,1.8484848484848486,0.3636363636363633,1.0,0.030303030303030304,-0.1515151515151515,-6.393939393939391,0.015637104140022506,-0.03999002177068217,-0.06485368564020244,-3.575757575757578,1.5818181818181785,-8.276447042549748,1.2350638933291407,-9.511510935878889,-1.0,-0.146688560481664,-0.526546250684182,0.0,-4.0,-8.0,-21.0,1.8067870826491519,-0.05882352941176472,-0.3454545454545454,-0.13333333333333341,0.28663101604278074,0.027286813362547346,0.5533233854725572,-0.22600619195046445,-0.4,-7.9,-0.20814904909332155,-0.31818181818181823,4.0,-0.19880943778002597,16.0,17.5,-0.043972126358490016,0.0,-5.0,-0.125
2023_1116_1228,2023,1116,1228,1.0,1.0,0.0,-0.2320075757575779,0.4251893939393909,0.37310606060606233,-2.2784090909090935,-2.565340909090909,-8.720643939393938,1.5871212121212128,2.0293560606060623,-1.520833333333334,-1.6155303030303045,0.9554924242424239,0.10890151515151558,1.5501893939393945,-0.4138257575757578,2.246212121212121,-0.0634469696969697,-0.018939393939393923,-0.6571969696969688,0.024608286017275605,0.0080277903352447,0.009373232072140025,-3.1363636363636402,0.24424242424242948,-0.6977728721373637,0.27284138725229923,-0.970614259389663,-3.0,0.07754358574030706,0.2073900598490761,0.0,1.0,2.0,6.0,1.2073900598490765,-0.05882352941176472,-0.09999999999999998,0.2666666666666666,0.04117647058823537,-0.006444356846557087,-0.2645986437096841,-0.19005847953216382,0.0,3.2,-0.404344193817878,0.04545454545454547,-1.0,0.03559621523027817,-10.125,-8.0,0.027819718160627338,0.0,2.0,0.15441176470588236
2023_1116_1242,2023,1116,1242,1.0,-1.0,-7.0,-0.5169340463458099,-0.547237076648841,-0.5864527629233507,-2.4732620320855645,-1.879679144385027,-4.20409982174688,2.5356506238859193,4.384135472370769,0.19607843137254832,-1.0677361853832465,-3.0169340463458116,0.4563279857397511,-0.4001782531194298,1.477718360071301,2.5623885918003566,-0.0285204991087344,-0.1880570409982174,0.030303030303031164,0.009928838969090803,-0.026995645863570394,-0.027577663600958147,-0.8716577540106982,-0.2839928698752203,-0.30669477580528337,-0.389576480959974,0.08288170515469062,-15.0,-0.08815628815628818,-0.34847374847374857,0.0,-4.0,-11.0,-35.0,2.8515262515262516,-0.11397058823529416,-0.43636363636363634,-0.04761904761904767,0.32239304812834224,-0.07237447009137443,-1.8942775974025996,-0.2789473684210526,-0.4,-3.4,-0.2075187969924811,-0.2692307692307693,7.0,-0.41504093861494834,20.5,18.5,-0.05633381769745405,0.0,-47.0,-0.07870370370370372
2023_1120_1222,2023,1120,1222,0.0,-2.0,-11.0,-2.310661764705884,10.5625,-1.716911764705884,-1.023897058823529,-1.2647058823529411,-1.810661764705884,2.3878676470588243,3.810661764705884,-1.8327205882352935,-1.4430147058823515,-0.6360294117647065,2.4338235294117645,-0.3235294117647065,0.3290441176470589,2.6599264705882355,0.03125,-0.2867647058823529,-12.873161764705884,-0.02123282354875844,-0.03092202938616695,-0.016981795910921194,-3.275735294117645,4.91933823529412,-11.46965240845985,8.996191497473419,-20.46584390593327,2.0,0.005555555555555536,-0.09444444444444455,-1.0,-1.0,-1.0,0.0,2.2444444444444445,0.025000000000000022,-0.6666666666666667,-0.5,0.6916666666666668,0.07586602969645095,1.4142156442689027,-0.38888888888888884,-0.6000000000000001,-16.6,-0.23710317460317454,-0.553030303030303,8.0,-0.4506371538452265,27.375,26.5,-0.07522874852420303,0.0,-10.0,-0.007843137254901933
2023_1120_1234,2023,1120,1234,1.0,0.0,1.0,-7.5,-7.34375,-2.71875,-4.1875,-1.5625,-2.78125,-0.5,0.34375,-0.5625,-0.21875,-2.375,2.3125,1.375,1.65625,4.53125,-0.0625,0.03125,-0.15625,-0.013921619379459127,-0.029359616186900306,-0.03627647099399878,-0.78125,-1.1612500000000097,-8.86740363711111,-8.779844295896083,-0.08755934121502662,-8.0,0.17735042735042728,0.6260683760683761,1.0,0.0,2.0,7.0,-0.2735042735042734,0.05147058823529416,-0.03030303030303033,0.25,0.08177361853832454,-0.006444356846557087,-0.2645986437096841,-0.08823529411764708,-0.2,-1.7,-0.2739495798319328,-0.21969696969696972,1.0,-0.03559621523027817,-14.625,-9.5,0.040183301546937944,0.0,15.0,0.26666666666666666
2023_1124_1166,2023,1124,1166,0.0,-1.0,1.0,0.5198863636363598,1.7651515151515156,-1.7964015151515156,-1.2850378787878753,0.7784090909090917,1.3049242424242422,3.3342803030303028,4.860795454545453,2.2348484848484844,-6.773674242424242,-1.4090909090909083,0.9990530303030312,1.4138257575757578,-1.8068181818181817,4.223484848484848,-0.029356060606060608,0.051136363636363646,-1.2452651515151558,-0.02076404885967381,0.011849516714657726,-0.018494157910216247,-4.538825757575758,-0.3820833333333269,1.3585146353336341,3.0925932845592286,-1.7340786492255944,-5.0,0.17647058823529416,0.4411764705882353,2.0,1.0,2.0,5.0,-3.7058823529411766,-0.04313725490196085,0.04545454545454547,0.17142857142857143,-0.08859180035650632,0.09966128345392178,2.447600982875157,0.0,0.0,-2.8000000000000003,-0.11428571428571432,-0.12121212121212122,-3.0,0.14102695081833228,-9.125,-1.0,0.025066789271334766,0.0,9.0,0.15636363636363637
2023_1124_1364,2023,1124,1364,1.0,0.0,-3.0,5.34375,4.5,-0.5625,4.03125,4.21875,10.5,2.25,2.71875,3.03125,-1.6875,0.59375,1.6875,0.21875,-0.09375,1.15625,0.0,-0.09375,0.84375,-0.044110580195270366,0.020297015399728446,0.011446915509118027,1.34375,3.8837500000000063,1.55387978774165,0.8555796882910442,0.6983000994506057,7.0,0.49264705882352944,0.75,4.0,1.0,2.0,9.0,-8.308823529411764,0.05429864253393657,-0.2142857142857143,-0.4,0.26858435681965087,0.28339808555385027,6.318951619904161,-0.09523809523809523,-0.09999999999999998,-1.1999999999999997,0.008658008658008698,-0.1688311688311689,-11.0,0.5150034724716814,-89.875,-93.0,0.24699732086095727,0.0,21.0,0.6363636363636364
2023_1129_1321,2023,1129,1321,0.0,0.0,2.0,4.03125,2.1875,2.03125,-1.3125,0.0625,-2.40625,-0.09375,0.15625,-1.375,2.21875,-1.9375,1.53125,-2.84375,-1.21875,0.3125,0.03125,0.0625,1.84375,0.04522594856100065,0.038853578423527435,-0.012152528430975806,0.84375,1.6624999999999943,3.4417524560001596,0.9028607308730585,2.538891725127101,6.0,-0.5,-0.8333333333333334,-1.0,0.0,0.0,0.0,4.0,0.21111111111111114,-0.18181818181818182,0.3333333333333333,0.39292929292929296,-0.03664582158699137,-1.360806050959439,0.16666666666666663,0.0,-3.1999999999999997,0.23809523809523803,0.13636363636363635,3.0,-0.08627906976744182,-9.25,-8.5,0.025396951533315226,0.0,-3.0,-0.5
2023_1158_1361,2023,1158,1361,0.0,1.0,4.0,8.989583333333329,3.5511363636363598,2.4214015151515156,6.277462121212125,3.157196969696969,10.126893939393938,0.9895833333333339,1.1363636363636367,2.5994318181818183,2.0473484848484844,0.4839015151515156,0.7907196969696972,0.2386363636363633,-0.5369318181818183,0.40909090909091006,-0.0018939393939393923,0.09659090909090906,5.438446969696969,-0.005541601334608293,-0.010852629024636351,0.007448040212357343,4.6467803030303045,4.96875,5.143548227463967,-1.6278890018499368,6.771437229313904,-8.0,-0.3392857142857143,-0.7678571428571428,-4.0,-1.0,-2.0,-7.0,5.464285714285714,0.007843137254901933,0.0461538461538461,0.4285714285714286,-0.03831070889894417,-0.22976782550428598,-5.036362214697363,0.04678362573099415,0.09999999999999998,13.0,-0.11731893837156993,0.07575757575757569,7.0,-0.18814894378804153,34.625,35.5,-0.09516335936790488,0.0,-7.0,-0.5384615384615384
2023_1159_1400,2023,1159,1400,0.0,-1.0,-1.0,0.29857397504456173,1.8306595365419014,1.491087344028518,-2.5098039215686327,1.0650623885918007,-1.0276292335115862,-3.7486631016042793,-3.0606060606060606,-2.042780748663101,1.2165775401069503,2.36096256684492,-1.2718360071301245,-1.2103386809269159,-0.7985739750445631,-5.041889483065953,-0.08823529411764706,-0.007130124777183555,-1.5320855614973397,0.046256900536221834,0.0704534250211733,-0.0907250232492437,-0.8262032085561479,-3.0855258467023248,5.4247549560508475,7.012846241007296,-1.5880912849564481,-24.0,-0.5230769230769231,-0.8461538461538463,-4.0,0.0,-1.0,-14.0,8.995604395604396,-0.07777777777777772,0.33333333333333326,-0.5,-0.411111111111111,-0.29770294986427603,-6.836684173669467,0.24444444444444446,0.20000000000000007,4.700000000000001,0.5682539682539682,0.21678321678321677,13.0,-0.6195670995670995,101.75,99.5,-0.2796313534949899,-1.0,-4.0,-0.5
2023_1163_1211,2023,1163,1211,1.0,1.0,-2.0,-8.045454545454547,-8.844696969696969,-4.4251893939393945,-1.3134469696969688,1.28125,5.087121212121211,-0.4763257575757578,-2.089962121212121,2.850378787878787,-0.25473484848484773,1.0539772727272734,2.145833333333334,-0.7045454545454541,1.628787878787879,1.277462121212121,-0.03125,-0.08617424242424243,0.7992424242424221,-0.06229120609107974,-0.026569218824653573,0.0524767183452024,2.5956439393939377,-2.9375757575757433,-6.543670144915652,-8.453633614784735,1.9099634698690835,-2.0,0.1464740602671638,0.6065548306927617,0.0,4.0,9.0,18.0,-1.7267785026405718,-0.050980392156862786,-0.23232323232323238,0.050000000000000044,0.1813428401663696,0.02264518337131649,1.23138948162392,-0.23529411764705876,-0.09999999999999998,-7.899999999999999,-0.3102941176470587,-0.09090909090909083,1.0,-0.040537804457626336,4.375,1.5,-0.012021122816577301,0.0,-29.0,0.1123188405797102
2023_1163_1233,2023,1163,1233,1.0,-1.0,-2.0,2.0721925133689894,0.030303030303031164,-0.570409982174688,-1.1167557932263819,1.9411764705882355,5.594474153297682,1.2718360071301245,1.143493761140821,1.4643493761140807,1.0338680926916233,2.243315508021391,2.0392156862745097,-0.9251336898395719,-0.6800356506238856,1.7976827094474146,-0.029411764705882353,-0.036541889483065915,2.041889483065958,-0.0009297076434885421,-0.002848936108868605,0.02307084161855244,2.4982174688057057,-0.03875222816398605,3.070652567243087,0.09705016041182546,2.9736024068312616,12.0,0.7816091954022989,1.7011494252873565,4.0,6.0,13.0,41.0,-10.5552608311229,-0.03431372549019607,-0.12121212121212122,0.0,0.08689839572192515,0.17822819063760997,3.8494194369894412,-0.20294117647058818,-0.19999999999999996,-6.699999999999999,-0.3636554621848739,-0.18181818181818177,-9.0,0.4142506142506142,-57.25,-61.0,0.15734927950837052,0.0,-40.0,0.02631578947368418
2023_1163_1274,2023,1163,1274,1.0,1.0,0.0,-0.9517045454545467,-7.094696969696969,-1.3626893939393945,0.40530303030303116,1.40625,4.555871212121211,0.3674242424242422,1.003787878787879,2.819128787878787,1.2452651515151523,2.3352272727272734,1.395833333333334,-0.7982954545454541,1.597537878787879,3.714962121212121,-0.03125,-0.02367424242424243,6.142992424242422,-0.025980303448801367,-0.010653657046433118,-0.021809651023134258,4.064393939393938,-0.576325757575745,-0.4251310652191904,-9.430922894696835,9.005791829477644,14.0,0.20468611847922202,0.6626878868258181,1.0,6.0,12.0,33.0,-2.247568523430592,-0.05882352941176472,-0.09090909090909094,0.30000000000000004,0.03208556149732622,0.021040242757457306,1.1594545702845211,-0.05882352941176472,0.0,4.7,-0.06715686274509802,0.0,-1.0,0.07916289495236861,-21.75,-27.5,0.059780181939272814,0.0,-1.0,0.15740740740740744
